publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype, depthtype,evaluationmethod, evaluationstatus, evaluationmode, earthmodel, usedphasecount,usedstationcount,magnitudestationcount, minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3265109,earthquake,2010-02-22T03:11:33.165Z,2013-07-09T14:44:00.000Z,176.19391,-39.1428,2.593,67.7025,ML,,GROPE,reviewed,,nz1dr,10,7,2,0.233,190,0.04141,0.08
3265104,earthquake,2010-02-22T03:00:30.780Z,2013-07-09T14:44:00.000Z,168.73932,-44.07674,1.868,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,3,3,0.033,309,0.34031,0.137
3265081,quarry blast,2010-02-22T01:46:38.985Z,2013-07-09T14:44:00.000Z,171.89999,-41.65,2.119,0,ML,operator assigned,GROPE,reviewed,,nz1dr,3,3,3,0.120,174,0.09916,0.397
3265066,earthquake,2010-02-22T01:05:19.996Z,2013-07-09T14:44:00.000Z,175.99843,-37.84036,3.191,175.4437,ML,,GROPE,reviewed,,nz1dr,18,14,10,0.973,232,0.18692,0.236
3265055,earthquake,2010-02-22T00:34:10.703Z,2013-07-09T14:44:00.000Z,177.09854,-36.38707,3.445,174.8472,ML,,GROPE,reviewed,,nz1dr,13,8,7,1.473,312,0.08923,0.303
3265041,earthquake,2010-02-21T23:48:46.126Z,2013-07-09T14:44:00.000Z,174.52187,-42.27329,2.556,12,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,9,0.736,240,0.27987,0.301
3265023,earthquake,2010-02-21T23:00:19.047Z,2013-07-09T14:44:00.000Z,167.03165,-45.88955,2.265,5,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,3,0.432,280,0.1078,0.095
3264998,earthquake,2010-02-21T22:12:22.480Z,2013-07-09T14:43:00.000Z,174.40485,-39.9762,3.087,12,ML,operator assigned,GROPE,reviewed,,nz1dr,54,49,34,0.498,85,0.39293,0.182
3264997,outside of network interest,2010-02-21T22:06:31.771Z,2013-07-09T14:43:00.000Z,179.35846,-35.15704,,5,,operator assigned,GROPE,reviewed,,nz1dr,7,5,,2.548,345,0.14653,
3264995,earthquake,2010-02-21T21:59:55.797Z,2013-07-09T14:43:00.000Z,174.81911,-39.11715,2.159,25.6325,ML,,GROPE,reviewed,,nz1dr,22,17,18,0.048,104,0.20906,0.256
3264994,earthquake,2010-02-21T21:55:17.079Z,2013-07-09T14:43:00.000Z,167.51245,-45.03201,2.799,77.168,ML,,GROPE,reviewed,,nz1dr,13,8,9,0.544,243,0.13994,0.352
3264989,earthquake,2010-02-21T21:37:55.752Z,2013-07-09T14:43:00.000Z,174.56326,-41.2381,2.123,33,ML,operator assigned,GROPE,reviewed,,nz1dr,13,8,10,0.218,144,0.14655,0.206
3264975,earthquake,2010-02-21T21:08:24.553Z,2013-07-09T14:43:00.000Z,178.92317,-38.01921,2.226,33,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,3,0.529,326,0.13069,0.17
3264973,earthquake,2010-02-21T20:59:08.802Z,2013-07-09T14:43:00.000Z,176.16209,-37.75564,3.908,188.9301,ML,,GROPE,reviewed,,nz1dr,47,41,33,0.903,218,0.28043,0.168
3264970,earthquake,2010-02-21T20:54:27.868Z,2013-07-09T14:43:00.000Z,174.26726,-40.57716,2.794,12,ML,operator assigned,GROPE,reviewed,,nz1dr,27,20,11,0.347,92,0.35219,0.233
3264960,earthquake,2010-02-21T20:22:18.520Z,2013-07-09T14:43:00.000Z,174.53329,-42.27157,2.699,12,ML,operator assigned,GROPE,reviewed,,nz1dr,12,6,7,0.740,251,0.28748,0.266
3264959,earthquake,2010-02-21T20:17:27.193Z,2013-07-09T14:43:00.000Z,174.45235,-42.24334,2.88,12,ML,operator assigned,GROPE,reviewed,,nz1dr,19,14,6,0.680,179,0.36106,0.113
3264948,earthquake,2010-02-21T19:47:14.059Z,2013-07-09T14:43:00.000Z,175.59433,-41.49961,1.848,23.856,ML,,GROPE,reviewed,,nz1dr,9,5,5,0.122,219,0.13674,0.12
3264947,earthquake,2010-02-21T19:45:38.810Z,2013-07-09T14:43:00.000Z,176.164,-40.379,2.41,24.8878,ML,,GROPE,reviewed,,nz1dr,34,26,11,0.078,64,0.37177,0.102
3264946,earthquake,2010-02-21T19:44:01.232Z,2013-07-09T14:43:00.000Z,175.19261,-39.30104,2.516,12,ML,operator assigned,GROPE,reviewed,,nz1dr,48,40,22,0.120,44,0.20568,0.18
3272943,earthquake,2010-02-21T19:42:33.916Z,2013-07-09T14:58:00.000Z,168.43411,-44.13133,2.135,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,8,0.259,230,0.37022,0.248
3264951,earthquake,2010-02-21T19:42:06.183Z,2013-07-09T14:43:00.000Z,174.91402,-40.03845,2.124,37.8296,ML,,GROPE,reviewed,,nz1dr,11,8,2,0.287,191,0.09755,0.345
3264944,earthquake,2010-02-21T19:40:52.738Z,2013-07-09T14:43:00.000Z,167.4669,-45.10694,2.48,69.7555,ML,,GROPE,reviewed,,nz1dr,11,7,10,0.529,240,0.21366,0.258
3264943,earthquake,2010-02-21T19:38:44.977Z,2013-07-09T14:43:00.000Z,168.43411,-44.12686,2.286,5,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,8,0.258,230,0.2917,0.298
3264937,earthquake,2010-02-21T19:23:01.091Z,2013-07-09T14:43:00.000Z,167.58446,-44.97322,2.631,61.9397,ML,,GROPE,reviewed,,nz1dr,13,9,10,0.385,187,0.15267,0.213
3264936,earthquake,2010-02-21T19:20:53.704Z,2013-07-09T14:43:00.000Z,177.48004,-36.95356,2.98,71.3903,ML,,GROPE,reviewed,,nz1dr,13,8,9,0.838,300,0.18567,0.103
3264949,earthquake,2010-02-21T19:19:31.159Z,2013-07-09T14:43:00.000Z,172.6299,-41.23915,2.61,191.8585,ML,,GROPE,reviewed,,nz1dr,6,3,3,0.419,190,0.09368,0.224
3264935,earthquake,2010-02-21T19:15:33.651Z,2013-07-09T14:43:00.000Z,174.5829,-40.3201,2.649,54.2038,ML,,GROPE,reviewed,,nz1dr,31,26,13,0.596,86,0.31984,0.203
3264934,earthquake,2010-02-21T19:14:10.727Z,2013-07-09T14:43:00.000Z,174.93256,-39.24938,1.941,33,ML,operator assigned,GROPE,reviewed,,nz1dr,16,11,13,0.183,204,0.1661,0.157
3264923,earthquake,2010-02-21T18:38:08.754Z,2013-07-09T14:43:00.000Z,175.82729,-40.52718,2.245,37.4369,ML,,GROPE,reviewed,,nz1dr,13,9,10,0.113,101,0.2296,0.215
3264919,earthquake,2010-02-21T18:29:37.932Z,2013-07-09T14:43:00.000Z,177.79187,-39.12954,2.292,28.1284,ML,,GROPE,reviewed,,nz1dr,11,7,3,0.093,171,0.29861,0.115
3264914,earthquake,2010-02-21T18:15:33.487Z,2013-07-09T14:43:00.000Z,178.48396,-37.52118,2.591,53.7592,ML,,GROPE,reviewed,,nz1dr,5,3,3,0.580,330,0.08228,0.232
3264912,earthquake,2010-02-21T18:08:39.407Z,2013-07-09T14:43:00.000Z,171.42186,-42.89831,3.061,2,ML,operator assigned,GROPE,reviewed,,nz1dr,19,15,5,0.533,124,0.20794,0.284
3264911,earthquake,2010-02-21T18:04:36.692Z,2013-07-09T14:43:00.000Z,166.62372,-45.65716,2.397,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,7,0.418,318,0.3837,0.243
3264910,earthquake,2010-02-21T18:00:34.139Z,2013-07-09T14:43:00.000Z,176.87808,-39.84776,2.315,21.9411,ML,,GROPE,reviewed,,nz1dr,14,10,6,0.052,185,0.3218,0.082
3264909,earthquake,2010-02-21T17:54:22.796Z,2013-07-09T14:43:00.000Z,177.18927,-37.15784,3.88,138.5622,ML,,GROPE,reviewed,,nz1dr,27,22,25,0.763,186,0.15911,0.16
3264945,earthquake,2010-02-21T17:38:11.802Z,2013-07-09T14:43:00.000Z,167.20126,-45.26157,2.516,18.5651,ML,,GROPE,reviewed,,nz1dr,9,5,6,0.207,213,0.32882,0.186
3264901,earthquake,2010-02-21T17:36:00.185Z,2013-07-09T14:43:00.000Z,175.66669,-40.30751,2.206,33,ML,operator assigned,GROPE,reviewed,,nz1dr,22,18,19,0.340,90,0.27777,0.272
3264893,earthquake,2010-02-21T17:14:55.763Z,2013-07-09T14:43:00.000Z,175.22076,-39.89489,2.445,63.4968,ML,,GROPE,reviewed,,nz1dr,41,33,13,0.228,78,0.27242,0.164
3264880,earthquake,2010-02-21T16:30:28.684Z,2013-07-09T14:43:00.000Z,177.10225,-37.4023,2.877,126.6536,ML,,GROPE,reviewed,,nz1dr,12,9,10,0.647,260,0.2111,0.19
3264873,earthquake,2010-02-21T16:02:34.619Z,2013-07-09T14:43:00.000Z,177.24654,-36.95137,2.323,132.9493,ML,,GROPE,reviewed,,nz1dr,7,4,3,0.911,320,0.07851,0.076
3264872,earthquake,2010-02-21T15:59:12.907Z,2013-07-09T14:43:00.000Z,171.20877,-43.04469,2.383,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,9,10,0.347,117,0.18112,0.374
3264865,earthquake,2010-02-21T15:43:13.356Z,2013-07-09T14:43:00.000Z,175.6676,-40.31431,2.095,33,ML,operator assigned,GROPE,reviewed,,nz1dr,26,21,21,0.110,100,0.2604,0.27
3272899,earthquake,2010-02-21T15:33:07.701Z,2013-07-09T14:58:00.000Z,167.3185,-45.3632,2.145,88.3734,ML,,GROPE,reviewed,,nz1dr,6,3,5,0.564,336,0.11012,0.27
3264862,earthquake,2010-02-21T15:32:15.604Z,2013-07-09T14:43:00.000Z,175.70477,-40.33104,3.579,39.2385,ML,,GROPE,reviewed,,nz1dr,81,73,31,0.079,45,0.28283,0.198
3264859,earthquake,2010-02-21T15:22:37.205Z,2013-07-09T14:43:00.000Z,175.35797,-39.15327,1.387,15.7012,ML,,GROPE,reviewed,,nz1dr,15,11,12,0.102,214,0.07424,0.263
3264850,earthquake,2010-02-21T14:57:01.555Z,2013-07-09T14:43:00.000Z,175.16765,-39.43399,2.213,94.7833,ML,,GROPE,reviewed,,nz1dr,19,13,3,0.199,110,0.16992,0.054
3264843,earthquake,2010-02-21T14:40:16.480Z,2013-07-09T14:43:00.000Z,176.72839,-38.0677,1.996,2,ML,operator assigned,GROPE,reviewed,,nz1dr,21,14,6,0.012,51,0.22196,0.134
3264842,earthquake,2010-02-21T14:37:53.982Z,2013-07-09T14:43:00.000Z,176.16257,-40.34877,1.831,28.1893,ML,,GROPE,reviewed,,nz1dr,8,5,4,0.048,112,0.1683,0.209
3264818,earthquake,2010-02-21T13:31:45.944Z,2013-07-09T14:43:00.000Z,166.98933,-45.01852,3.152,2,ML,operator assigned,GROPE,reviewed,,nz1dr,15,9,7,0.463,248,0.27454,0.197
3272890,earthquake,2010-02-21T13:29:27.401Z,2013-07-09T14:58:00.000Z,178.24208,-38.10828,1.816,24.8956,ML,,GROPE,reviewed,,nz1dr,8,6,4,0.037,165,0.31482,0.188
3272889,earthquake,2010-02-21T13:16:40.364Z,2013-07-09T14:58:00.000Z,175.34749,-41.02586,1.702,15.6223,ML,,GROPE,reviewed,,nz1dr,9,5,5,0.177,110,0.10925,0.176
3264813,earthquake,2010-02-21T13:16:15.125Z,2013-07-09T14:43:00.000Z,173.99164,-41.19334,2.085,47.0374,ML,,GROPE,reviewed,,nz1dr,7,5,2,0.215,156,0.39476,0.118
3264807,earthquake,2010-02-21T13:05:12.695Z,2013-07-09T14:43:00.000Z,177.94525,-38.76849,2.217,29.7767,ML,,GROPE,reviewed,,nz1dr,12,9,5,0.156,148,0.31269,0.141
3272887,earthquake,2010-02-21T13:04:50.535Z,2013-07-09T14:58:00.000Z,172.73749,-41.23581,,156.5605,,,GROPE,reviewed,,nz1dr,6,3,,0.438,172,0.11608,
3264800,earthquake,2010-02-21T12:43:15.032Z,2013-07-09T14:43:00.000Z,176.81081,-36.99769,3.05,255.2555,ML,,GROPE,reviewed,,nz1dr,8,5,3,1.084,324,0.13621,0.213
3264797,earthquake,2010-02-21T12:38:02.511Z,2013-07-09T14:42:00.000Z,173.72148,-41.4659,2.757,73.5029,ML,,GROPE,reviewed,,nz1dr,20,14,10,0.170,59,0.22304,0.263
3272883,earthquake,2010-02-21T11:09:35.301Z,2013-07-09T14:58:00.000Z,176.73883,-38.01448,1.686,80.8458,ML,,GROPE,reviewed,,nz1dr,5,3,2,0.383,303,0.05586,0.025
3264770,earthquake,2010-02-21T11:09:06.045Z,2013-07-09T14:42:00.000Z,174.01596,-40.79882,2.204,64.0468,ML,,GROPE,reviewed,,nz1dr,13,8,4,0.072,188,0.29166,0.128
3264939,earthquake,2010-02-21T11:04:04.332Z,2013-07-09T14:43:00.000Z,167.49384,-45.13425,2.56,124.2543,ML,,GROPE,reviewed,,nz1dr,12,7,6,0.499,261,0.18922,0.412
3264768,earthquake,2010-02-21T11:01:33.781Z,2013-07-09T14:42:00.000Z,176.28192,-40.15879,2.234,48.7319,ML,,GROPE,reviewed,,nz1dr,21,14,12,0.153,53,0.25718,0.266
3264767,earthquake,2010-02-21T10:59:34.496Z,2013-07-09T14:42:00.000Z,176.74927,-37.76863,2.017,2,ML,operator assigned,GROPE,reviewed,,nz1dr,18,15,10,0.172,129,0.25341,0.133
3264753,earthquake,2010-02-21T10:19:23.351Z,2013-07-09T14:42:00.000Z,171.27199,-42.38636,2.377,5,ML,operator assigned,GROPE,reviewed,,nz1dr,9,6,8,0.752,182,0.27589,0.266
3264742,earthquake,2010-02-21T09:49:11.976Z,2013-07-09T14:42:00.000Z,176.54501,-40.45929,2.095,27.049,ML,,GROPE,reviewed,,nz1dr,17,11,11,0.053,196,0.26053,0.224
3264739,earthquake,2010-02-21T09:40:28.251Z,2013-07-09T14:42:00.000Z,176.8856,-39.74321,2.316,51.6538,ML,,GROPE,reviewed,,nz1dr,14,8,8,0.053,123,0.17289,0.226
3264735,earthquake,2010-02-21T09:27:25.850Z,2013-07-09T14:42:00.000Z,173.06094,-40.97238,3.161,162.3553,ML,,GROPE,reviewed,,nz1dr,23,18,6,0.344,97,0.26224,0.186
3264719,earthquake,2010-02-21T08:28:14.507Z,2013-07-09T14:42:00.000Z,179.25539,-35.38287,3.254,33,ML,operator assigned,GROPE,reviewed,,nz1dr,8,6,5,2.307,345,0.125,0.145
3264717,earthquake,2010-02-21T08:25:48.384Z,2013-07-09T14:42:00.000Z,177.6805,-37.94669,2.157,73.7218,ML,,GROPE,reviewed,,nz1dr,11,6,3,0.205,148,0.2382,0.196
3264713,earthquake,2010-02-21T08:14:59.450Z,2013-07-09T14:42:00.000Z,166.43073,-46.71768,2.819,33,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,9,1.077,296,0.20359,0.377
3264709,earthquake,2010-02-21T08:03:57.198Z,2013-07-09T14:42:00.000Z,177.23372,-39.7844,2.221,12,ML,operator assigned,GROPE,reviewed,,nz1dr,12,9,6,0.173,266,0.31338,0.149
3264679,earthquake,2010-02-21T06:23:55.370Z,2013-07-10T10:43:00.000Z,173.05511,-41.42845,2.051,79.4143,ML,,GROPE,reviewed,,nz1dr,9,6,2,0.322,108,0.13146,0.003
3264672,earthquake,2010-02-21T05:59:10.603Z,2013-07-09T14:42:00.000Z,174.93819,-39.14381,1.766,33,ML,operator assigned,GROPE,reviewed,,nz1dr,17,10,9,0.349,233,0.1221,0.065
3264670,earthquake,2010-02-21T05:52:00.441Z,2013-07-09T14:42:00.000Z,167.1315,-44.71915,2.572,12,ML,operator assigned,GROPE,reviewed,,nz1dr,11,6,8,0.747,240,0.26471,0.284
3264643,earthquake,2010-02-21T04:09:13.005Z,2013-07-09T14:42:00.000Z,175.30434,-39.20354,1.749,26.2578,ML,,GROPE,reviewed,,nz1dr,17,14,14,0.093,238,0.19586,0.279
3264641,earthquake,2010-02-21T04:03:09.220Z,2013-07-09T14:42:00.000Z,175.49266,-40.61572,2.122,33,ML,operator assigned,GROPE,reviewed,,nz1dr,13,9,9,0.080,200,0.10786,0.17
3264628,earthquake,2010-02-21T03:24:42.746Z,2013-07-09T14:42:00.000Z,176.58887,-39.84229,2.419,48.1496,ML,,GROPE,reviewed,,nz1dr,27,20,12,0.226,54,0.37694,0.211
3264622,earthquake,2010-02-21T03:06:31.776Z,2013-07-09T14:42:00.000Z,175.48668,-38.91758,3.06,110.9359,ML,,GROPE,reviewed,,nz1dr,44,39,28,0.159,114,0.24114,0.331
3264653,earthquake,2010-02-21T02:46:58.910Z,2013-07-09T14:42:00.000Z,178.44455,-37.6819,2.349,12,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,3,0.161,236,0.3498,0.153
3264615,earthquake,2010-02-21T02:46:28.844Z,2013-07-09T14:42:00.000Z,176.52992,-40.05687,2.329,42.7654,ML,,GROPE,reviewed,,nz1dr,17,13,12,0.069,74,0.23812,0.295
3264613,earthquake,2010-02-21T02:38:50.370Z,2013-07-09T14:42:00.000Z,176.73387,-39.68066,2.075,28.7859,ML,,GROPE,reviewed,,nz1dr,15,11,10,0.159,80,0.29401,0.094
3272792,earthquake,2010-02-21T02:14:33.062Z,2013-07-09T14:58:00.000Z,175.69446,-39.53057,1.856,15.4279,ML,,GROPE,reviewed,,nz1dr,12,8,12,0.130,228,0.04936,0.195
3264595,earthquake,2010-02-21T01:43:42.222Z,2013-07-09T14:42:00.000Z,175.98395,-40.75997,1.841,33,ML,operator assigned,GROPE,reviewed,,nz1dr,6,3,3,0.204,218,0.12443,0.355
3264584,earthquake,2010-02-21T00:59:40.333Z,2013-07-09T14:42:00.000Z,174.69086,-40.93832,2.774,68.5299,ML,,GROPE,reviewed,,nz1dr,39,34,15,0.182,59,0.18841,0.086
3264572,earthquake,2010-02-21T00:27:05.668Z,2013-07-09T14:42:00.000Z,174.54333,-40.57891,2.003,5,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,7,0.397,139,0.11175,0.106
3264535,earthquake,2010-02-20T22:53:28.268Z,2013-07-09T14:42:00.000Z,176.45599,-38.11892,1.983,5,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,5,0.023,105,0.26168,0.298
3264530,earthquake,2010-02-20T22:40:33.523Z,2013-07-09T14:42:00.000Z,176.59871,-39.9748,2.186,44.2519,ML,,GROPE,reviewed,,nz1dr,13,9,8,0.152,69,0.20433,0.217
3264524,earthquake,2010-02-20T22:19:07.319Z,2013-07-09T14:42:00.000Z,174.79369,-39.19797,3.586,200.2054,ML,,GROPE,reviewed,,nz1dr,49,45,17,0.558,155,0.18614,0.162
3264515,earthquake,2010-02-20T21:44:31.415Z,2013-07-09T14:41:00.000Z,175.10715,-38.68026,3.069,185.4387,ML,,GROPE,reviewed,,nz1dr,10,8,6,1.079,242,0.42257,0.296
3272377,earthquake,2010-02-20T21:34:22.308Z,2013-07-09T14:58:00.000Z,174.77809,-40.12699,2.248,33,ML,operator assigned,GROPE,reviewed,,nz1dr,14,9,13,0.403,211,0.15844,0.294
3264512,earthquake,2010-02-20T21:33:21.313Z,2013-07-09T14:41:00.000Z,165.84517,-45.75159,2.665,2,ML,operator assigned,GROPE,reviewed,,nz1dr,10,6,8,0.962,306,0.28988,0.236
3264510,earthquake,2010-02-20T21:25:40.754Z,2013-07-09T14:41:00.000Z,177.99623,-39.06044,2.157,33,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,2,0.117,244,0.29237,0.187
3264505,outside of network interest,2010-02-20T21:10:48.525Z,2013-07-09T14:41:00.000Z,-177.96518,-32.68274,,33,,operator assigned,GROPE,reviewed,,nz1dr,10,7,,6.143,319,0.1077,
3264504,earthquake,2010-02-20T21:08:45.069Z,2013-07-09T14:41:00.000Z,176.07651,-38.18651,3.159,143.003,ML,,GROPE,reviewed,,nz1dr,22,16,12,0.818,233,0.18804,0.25
3264501,earthquake,2010-02-20T21:01:01.035Z,2013-07-09T14:41:00.000Z,176.80196,-37.82468,3.085,122.8326,ML,,GROPE,reviewed,,nz1dr,11,8,4,0.499,267,0.156,0.257
3264500,earthquake,2010-02-20T20:57:25.067Z,2013-07-09T14:41:00.000Z,166.22105,-46.38295,2.77,12,ML,operator assigned,GROPE,reviewed,,nz1dr,8,6,8,1.296,288,0.3128,0.214
3264491,earthquake,2010-02-20T20:29:26.425Z,2013-07-09T14:41:00.000Z,175.72067,-40.4218,1.97,33,ML,operator assigned,GROPE,reviewed,,nz1dr,10,6,6,0.046,208,0.12798,0.117
3264481,earthquake,2010-02-20T19:57:32.876Z,2013-07-09T14:41:00.000Z,178.22604,-38.76098,2.97,33,ML,operator assigned,GROPE,reviewed,,nz1dr,27,21,9,0.275,209,0.30067,0.225
3264477,earthquake,2010-02-20T19:42:35.781Z,2013-07-09T14:41:00.000Z,177.94057,-39.26105,3.738,55.1525,ML,,GROPE,reviewed,,nz1dr,67,58,35,0.110,203,0.21666,0.215
3264474,earthquake,2010-02-20T19:30:51.256Z,2013-07-09T14:41:00.000Z,175.78519,-40.86781,1.823,24.9624,ML,,GROPE,reviewed,,nz1dr,10,6,6,0.118,100,0.14727,0.24
3264473,earthquake,2010-02-20T19:28:20.670Z,2013-07-09T14:41:00.000Z,176.46017,-38.11644,1.769,2,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,5,0.024,247,0.28641,0.324
3272350,earthquake,2010-02-20T19:12:52.793Z,2013-07-09T14:58:00.000Z,175.66438,-42.35406,2.446,12,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,6,1.200,302,0.10248,0.332
3264469,earthquake,2010-02-20T19:12:33.295Z,2013-07-10T10:42:00.000Z,167.8065,-44.83471,2.348,76.1996,ML,,GROPE,reviewed,,nz1dr,12,7,7,0.181,213,0.19421,0.256
3264463,earthquake,2010-02-20T18:55:38.403Z,2013-07-09T14:41:00.000Z,175.93527,-40.369,2.244,49.9041,ML,,GROPE,reviewed,,nz1dr,17,13,14,0.130,105,0.20304,0.167
3264461,earthquake,2010-02-20T18:50:32.061Z,2013-07-09T14:41:00.000Z,175.86275,-38.51917,3.121,124.6819,ML,,GROPE,reviewed,,nz1dr,21,18,14,0.573,189,0.31615,0.316
3264445,earthquake,2010-02-20T18:06:29.111Z,2013-07-09T14:41:00.000Z,166.13531,-46.05388,2.696,2,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,6,0.924,300,0.43001,0.125
3264434,earthquake,2010-02-20T17:28:13.933Z,2013-07-09T14:41:00.000Z,176.733,-39.81642,2.353,45.6432,ML,,GROPE,reviewed,,nz1dr,18,13,12,0.112,76,0.19121,0.174
3264418,earthquake,2010-02-20T16:41:38.346Z,2013-07-09T14:41:00.000Z,178.5159,-37.65709,2.146,22.2469,ML,,GROPE,reviewed,,nz1dr,6,4,3,0.191,267,0.34268,0.317
3264407,earthquake,2010-02-20T16:04:36.366Z,2013-07-09T14:41:00.000Z,176.49858,-39.29342,2.19,41.7183,ML,,GROPE,reviewed,,nz1dr,19,15,12,0.126,89,0.28817,0.227
3272290,earthquake,2010-02-20T15:48:28.125Z,2013-07-09T14:58:00.000Z,171.55382,-44.22132,2.323,12,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,5,0.621,160,0.18108,0.465
3264401,earthquake,2010-02-20T15:46:38.659Z,2013-07-09T14:41:00.000Z,178.18324,-35.72378,2.872,186.1481,ML,,GROPE,reviewed,,nz1dr,5,4,3,2.055,341,0.06104,0.057
3264396,earthquake,2010-02-20T15:29:18.833Z,2013-07-09T14:41:00.000Z,176.43466,-39.56896,2.07,33,ML,operator assigned,GROPE,reviewed,,nz1dr,24,20,19,0.091,70,0.31075,0.214
3264389,earthquake,2010-02-20T15:12:11.903Z,2013-07-09T14:41:00.000Z,174.59109,-40.25701,2.248,56.6021,ML,,GROPE,reviewed,,nz1dr,22,18,9,0.585,118,0.17847,0.328
3264381,earthquake,2010-02-20T14:49:14.378Z,2013-07-09T14:41:00.000Z,178.31105,-37.57653,2.179,40.8283,ML,,GROPE,reviewed,,nz1dr,7,4,3,0.013,202,0.24606,0.257
3264364,earthquake,2010-02-20T14:00:33.125Z,2013-07-09T14:40:00.000Z,177.10384,-40.0443,2.29,27.8531,ML,,GROPE,reviewed,,nz1dr,16,14,13,0.186,229,0.25835,0.223
3264361,earthquake,2010-02-20T13:50:53.662Z,2013-07-09T14:40:00.000Z,169.96039,-46.38269,2.418,2,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,9,0.485,212,0.18869,0.298
3264336,earthquake,2010-02-20T12:39:16.608Z,2013-07-09T14:40:00.000Z,174.98895,-39.44854,2.198,33,ML,operator assigned,GROPE,reviewed,,nz1dr,34,28,5,0.307,64,0.2619,0.13
3272272,earthquake,2010-02-20T12:38:32.906Z,2013-07-09T14:58:00.000Z,176.69208,-38.07606,0.998,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,1,0.038,264,0.12954,
3264334,earthquake,2010-02-20T12:33:30.375Z,2013-07-09T14:40:00.000Z,172.36491,-41.42327,2.788,157.7801,ML,,GROPE,reviewed,,nz1dr,13,9,4,0.529,140,0.22953,0.235
3264324,earthquake,2010-02-20T12:04:07.629Z,2013-07-09T14:40:00.000Z,176.73885,-37.77384,1.744,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,10,8,0.163,216,0.22525,0.129
3264321,earthquake,2010-02-20T11:55:43.055Z,2013-07-09T14:40:00.000Z,176.66231,-39.87117,2.545,44.9393,ML,,GROPE,reviewed,,nz1dr,22,17,7,0.181,70,0.24056,0.133
3264316,earthquake,2010-02-20T11:40:30.650Z,2013-07-09T14:40:00.000Z,174.02788,-42.11938,1.872,27.8143,ML,,GROPE,reviewed,,nz1dr,9,6,6,0.418,218,0.19094,0.166
3264308,earthquake,2010-02-20T11:14:03.848Z,2013-07-09T14:40:00.000Z,168.16566,-44.57985,3.195,84.0338,ML,,GROPE,reviewed,,nz1dr,20,14,8,0.196,161,0.20142,0.122
3264292,earthquake,2010-02-20T10:26:20.843Z,2013-07-09T14:40:00.000Z,171.84158,-42.75959,2.153,12,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,5,0.317,192,0.16789,0.295
3264283,earthquake,2010-02-20T10:02:00.827Z,2013-07-09T14:40:00.000Z,177.2619,-40.1168,2.12,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,4,0.318,307,0.08228,0.209
3271823,earthquake,2010-02-20T09:45:01.200Z,2013-07-09T14:58:00.000Z,175.4785,-37.24998,2.376,5,ML,operator assigned,GROPE,reviewed,,nz1dr,9,7,3,0.291,157,0.11563,0.094
3264279,earthquake,2010-02-20T09:44:04.478Z,2013-07-09T14:40:00.000Z,176.51262,-38.20272,1.954,85.4281,ML,,GROPE,reviewed,,nz1dr,8,5,3,0.474,167,0.15762,0.131
3264277,earthquake,2010-02-20T09:36:11.884Z,2013-07-09T14:40:00.000Z,167.55368,-45.08573,2.779,84.8166,ML,,GROPE,reviewed,,nz1dr,14,9,13,0.474,177,0.13849,0.306
3264276,earthquake,2010-02-20T09:31:56.219Z,2013-07-09T14:40:00.000Z,166.79381,-45.25636,2.558,2,ML,operator assigned,GROPE,reviewed,,nz1dr,9,7,8,0.329,285,0.16419,0.246
3271820,earthquake,2010-02-20T09:26:55.660Z,2013-07-09T14:58:00.000Z,174.18893,-41.65025,1.889,28.4569,ML,,GROPE,reviewed,,nz1dr,8,5,6,0.244,245,0.11991,0.106
3264275,earthquake,2010-02-20T09:26:18.522Z,2013-07-09T14:40:00.000Z,174.50124,-42.26171,2.237,12,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,7,0.717,261,0.2238,0.296
3264273,earthquake,2010-02-20T09:19:46.407Z,2013-07-09T14:40:00.000Z,177.10304,-40.03976,2.136,25.6372,ML,,GROPE,reviewed,,nz1dr,16,12,11,0.185,228,0.33069,0.194
